Date,Hour,Price_Bus_Avg,Price_Houston,Price_Hub_Avg,Price_North,Price_Panhandle,Price_South,Price_West,Load_Coast,Load_East,Load_FarWest,Load_North,Load_CentralNorth,Load_South,Load_CentralSouth,Load_West,Load_Total,Wind_SystemWide,Wind_Panhandle,Wind_Coast,Wind_South,Wind_West,Wind_North,Solar_SystemWide,Solar_CenterWest,Solar_NorthWest,Solar_FarWest,Solar_FarEast,Solar_SouthEast,Solar_CenterEast
2025-02-28,2,26.68,24.83,27.96,26.12,21.68,23.67,37.22,10212.35,1388.4,6978.85,1616.85,10822.28,3205.7,6198.66,1278.1,41701.18,6454.22,2514.95,1526.35,1037.8,1365.28,9.84,0.64,0.0,0.0,0.0,0.39,0.0,0.25
2025-02-28,3,24.50,23.14,25.96,23.30,16.23,22.92,34.47,10465.0,1381.37,7008.35,1456.16,10688.19,3198.04,6176.77,1258.91,41632.79,7649.86,2848.65,1598.48,1201.54,1982.65,18.54,0.66,0.0,0.0,0.0,0.41,0.0,0.25
2025-02-28,4,24.03,23.02,25.45,22.67,10.79,23.28,32.82,10297.56,1562.4,7088.66,1470.31,10930.16,3051.53,6230.45,1266.46,41897.51,8417.75,2994.25,1446.18,1146.12,2792.33,38.87,0.65,0.0,0.0,0.0,0.41,0.0,0.24
2025-02-28,5,24.92,24.35,26.43,23.11,6.37,25.18,33.09,10317.02,1522.06,7197.33,1522.3,11316.92,2913.4,6332.23,1234.16,42355.43,8751.72,3108.54,1125.69,854.28,3551.61,111.6,0.66,0.0,0.0,0.0,0.42,0.0,0.24
2025-02-28,6,28.27,28.00,29.59,26.65,8.58,28.73,34.97,10791.14,1627.73,7328.32,1578.71,12349.16,3032.44,6767.22,1349.06,44823.78,8585.23,2791.86,770.43,829.4,4007.66,185.88,0.68,0.0,0.0,0.0,0.43,0.0,0.25
2025-02-28,7,33.81,33.48,34.89,32.69,19.05,33.44,39.96,11486.14,1772.27,7350.39,1705.03,13871.32,3274.56,7505.55,1445.06,48410.32,8697.61,2681.71,561.21,783.7,4397.69,273.3,6.82,0.0,0.0,0.0,5.62,0.37,0.83
2025-02-28,8,31.00,31.11,32.01,29.31,10.60,32.90,34.69,11710.06,1851.47,7399.86,1789.08,14458.66,3343.55,7831.67,1399.6,49783.94,9142.26,2884.19,364.28,548.93,4884.4,460.46,3455.52,204.8,86.84,197.93,2129.53,301.56,534.86
2025-02-28,9,23.80,23.80,23.90,23.54,8.11,24.27,23.99,11947.74,1708.42,7457.36,1779.74,13958.71,3383.19,7706.05,1288.13,49229.35,8389.68,3014.86,158.08,185.24,4545.29,486.21,16302.77,1776.52,937.2,2053.73,7760.55,1461.56,2313.21
2025-02-28,10,16.57,16.67,16.66,16.18,6.93,17.65,16.14,11968.22,1572.11,7379.46,1742.24,13455.87,3407.8,7319.1,1204.96,48049.77,5893.43,2639.58,61.24,27.99,2829.73,334.89,22798.47,2570.69,1517.09,3709.72,9954.51,2069.8,2976.66
2025-02-28,11,10.95,11.70,11.43,9.26,2.66,15.02,9.74,12207.44,1476.21,7693.61,1804.95,13250.32,3432.78,6999.54,1304.78,48169.63,7568.64,2740.21,76.5,33.23,4251.59,467.11,23017.8,2620.01,1483.59,4005.41,9737.83,2138.51,3032.45
2025-02-28,12,10.60,11.58,11.24,8.30,1.92,16.16,8.94,12579.36,1524.32,8063.53,1751.83,13288.62,3650.88,6876.49,1321.94,49056.98,8136.84,2600.25,83.42,31.69,4995.54,425.94,23615.92,2675.55,1556.8,4000.28,10090.14,2314.0,2979.15
2025-02-28,13,10.53,12.38,11.28,7.99,5.69,16.28,8.45,12706.33,1518.28,7827.16,1597.68,12908.3,3794.81,6793.8,1203.14,48349.51,7702.85,2606.33,83.28,20.16,4636.59,356.49,23758.98,2656.51,1534.69,3944.39,10264.09,2512.04,2847.26
2025-02-28,14,11.42,13.87,12.21,8.87,8.14,16.88,9.20,12537.94,1421.34,7551.14,1576.27,12738.99,3913.63,6864.35,1153.53,47757.19,7434.17,2154.1,158.66,20.57,4742.85,357.99,23468.42,2630.68,1691.6,3926.81,9943.82,2518.58,2756.93
2025-02-28,15,12.39,14.61,13.06,10.26,10.25,16.87,10.50,12601.18,1411.64,7249.73,1512.91,12493.24,3939.19,7085.93,1153.15,47446.98,6407.83,1587.2,283.16,23.76,4192.43,321.28,24108.48,2669.0,1745.39,3967.87,10336.26,2554.6,2835.36
2025-02-28,16,16.38,16.84,16.52,15.97,16.05,17.12,16.14,12667.11,1347.82,7318.78,1485.7,12450.88,3998.83,7258.6,1149.23,47676.95,5069.07,911.13,358.08,33.35,3519.28,247.23,23669.36,2675.03,1776.44,3996.79,10010.37,2489.44,2721.29
2025-02-28,17,20.47,20.69,20.41,20.77,20.60,19.60,20.58,12730.24,1367.53,7434.38,1549.76,12552.01,4066.16,7567.84,1143.49,48411.4,3999.2,556.72,581.09,55.22,2616.39,189.78,21071.93,2417.04,1694.95,3835.39,8571.16,2188.05,2365.34
2025-02-28,18,37.03,37.20,36.97,37.24,37.07,36.50,36.94,12542.63,1424.81,7331.81,1534.45,12498.9,3916.0,7629.75,1054.61,47932.96,3710.53,489.15,777.45,115.1,2178.12,150.71,10232.28,1434.68,1020.74,2550.8,3141.93,1076.71,1007.42
2025-02-28,19,63.89,62.37,64.29,64.74,68.56,59.19,70.86,12325.0,1428.57,7004.75,1515.59,12657.11,3903.35,7664.03,1107.33,47605.72,3504.79,423.53,955.33,200.45,1722.83,202.65,715.3,112.36,96.59,336.88,66.54,66.07,36.86
2025-02-28,20,50.95,49.12,51.38,51.58,55.62,47.07,57.77,12165.79,1430.95,7046.82,1545.01,12700.79,3876.85,7624.84,1138.11,47529.17,4355.79,526.05,1006.27,382.89,2157.48,283.1,0.22,0.0,0.0,0.0,0.05,0.0,0.17
2025-02-28,21,41.40,40.34,41.96,41.26,43.09,39.66,46.59,11904.43,1498.07,7194.87,1550.67,12436.76,3810.23,7425.14,1192.48,47012.63,6566.54,1040.02,935.93,772.04,3266.56,551.99,0.37,0.0,0.0,0.0,0.2,0.0,0.17
2025-02-28,22,34.51,33.93,35.06,34.06,34.71,33.86,38.41,11671.39,1487.7,7528.38,1627.58,12191.15,3712.75,7257.71,1075.65,46552.31,9609.27,2305.48,859.45,1217.45,4450.18,776.71,0.45,0.0,0.0,0.0,0.29,0.0,0.16
2025-02-28,23,29.64,29.39,29.92,29.39,29.83,29.47,31.43,11300.3,1407.53,7435.8,1564.88,11810.04,3646.65,6951.37,1082.17,45198.75,10141.06,2268.88,642.44,1192.9,5173.92,862.92,0.52,0.0,0.0,0.0,0.35,0.0,0.17
2025-02-28,0,25.58,25.48,25.73,25.39,25.67,25.63,26.44,10905.06,1442.77,7412.84,1439.0,11235.07,3549.66,6467.54,1063.95,43515.88,9896.05,2170.08,412.91,1196.9,5184.2,931.96,0.58,0.0,0.0,0.0,0.41,0.0,0.17
2025-03-01,1,31.14,30.22,32.05,30.19,32.02,30.74,37.05,10519.66,1458.28,7033.62,1397.21,10662.71,3276.44,6131.93,1012.34,41492.2,8967.12,2224.21,207.46,1161.47,4416.02,957.96,0.65,0.0,0.0,0.0,0.48,0.0,0.17
2025-03-01,2,33.16,32.03,34.19,32.19,34.59,32.27,40.26,10231.5,1295.8,7227.78,1436.38,10186.82,3098.48,5928.56,1063.39,40468.7,8258.5,1719.49,87.22,1094.43,4031.8,1325.56,0.65,0.0,0.0,0.0,0.48,0.0,0.17
2025-03-01,3,34.11,32.66,35.29,33.00,35.95,33.14,42.37,10046.67,1279.07,7319.99,1402.03,10012.46,3268.97,5848.56,1032.27,40210.03,7930.71,1408.26,21.48,987.8,4099.36,1413.81,0.66,0.0,0.0,0.0,0.49,0.0,0.17
2025-03-01,4,32.82,31.15,33.82,31.99,34.89,31.70,40.45,9974.17,1281.46,6993.84,1331.88,9943.63,3175.36,5852.3,1045.32,39597.96,6923.87,1062.98,9.98,792.86,3863.64,1194.41,0.65,0.0,0.0,0.0,0.48,0.0,0.17
2025-03-01,5,35.70,33.47,36.86,34.62,37.58,35.00,44.35,10012.83,1296.83,6773.52,1349.38,10058.4,3012.93,5785.87,1075.9,39365.66,5920.89,1285.53,0.69,435.24,3209.58,989.85,0.63,0.0,0.0,0.0,0.46,0.0,0.17
2025-03-01,6,49.51,47.19,50.49,48.58,50.89,49.05,57.16,10271.9,1360.03,6544.97,1390.34,10500.51,3045.1,5951.17,1065.87,40129.88,4958.78,1386.13,0.56,285.34,2432.48,854.27,0.64,0.0,0.0,0.0,0.46,0.0,0.18
2025-03-01,7,46.89,44.83,47.69,46.14,47.34,46.57,53.24,10292.67,1395.18,6624.99,1441.25,11006.79,3155.57,6279.97,1134.76,41331.17,4703.63,1227.42,1.16,269.13,2404.75,801.17,7.51,0.0,0.0,0.0,6.59,0.06,0.86
2025-03-01,8,43.52,42.27,43.99,42.89,41.69,44.05,46.74,10559.51,1431.78,6601.4,1396.15,11565.6,3169.58,6521.86,1220.71,42466.58,5345.24,1358.66,2.01,199.8,2902.92,881.85,3387.57,290.66,146.01,240.59,1952.23,288.9,469.18
2025-03-01,9,22.25,22.01,22.25,22.21,22.21,22.50,22.28,11229.37,1463.16,7780.53,1656.4,12105.2,3378.92,6659.63,1236.34,45509.55,4822.21,1230.98,4.06,121.67,2692.63,772.87,16278.12,1887.42,1230.55,2335.28,7249.44,1506.42,2069.01
2025-03-01,10,20.81,20.74,20.80,20.84,20.80,20.78,20.85,11474.38,1538.45,7813.33,1565.6,12322.61,3577.69,6584.73,1297.8,46174.59,3390.67,1165.64,1.5,32.28,1790.5,400.75,23188.72,2648.86,1830.67,3801.9,9867.81,2343.57,2695.91
2025-03-01,11,20.35,20.33,20.31,20.46,20.41,20.07,20.39,11686.13,1359.98,7717.04,1541.97,11921.14,3781.42,6600.39,1239.17,45847.24,3101.06,1081.18,4.66,55.98,1678.31,280.93,24730.18,2696.69,1845.54,3904.8,10810.01,2712.37,2760.77
2025-03-01,12,20.23,20.18,20.19,20.32,20.22,20.00,20.27,11990.04,1262.78,7588.15,1619.09,12124.81,4004.83,6756.33,1244.37,46590.41,2788.97,1325.2,5.35,89.11,1188.6,180.71,24385.65,2641.38,1799.58,3842.71,10684.01,2699.19,2718.78
2025-03-01,13,21.01,20.89,20.96,21.12,20.99,20.78,21.06,12340.8,1293.63,7355.77,1575.08,11835.93,4053.67,6928.64,1186.27,46569.79,2212.38,1183.72,65.67,56.3,818.22,88.47,24014.7,2597.28,1759.44,3769.4,10500.95,2672.93,2714.7
2025-03-01,14,21.69,21.64,21.65,21.83,21.61,21.34,21.78,12398.96,1278.35,7356.56,1579.98,11865.64,4307.72,7241.53,1236.14,47264.89,2061.88,1030.09,300.14,41.28,638.34,52.03,23763.22,2612.47,1763.05,3712.66,10416.94,2626.59,2631.51
2025-03-01,15,21.59,21.58,21.55,21.76,21.47,21.16,21.71,12765.59,1331.98,7413.22,1552.54,11970.34,4453.17,7553.73,1222.87,48263.44,2426.08,906.1,771.54,62.05,636.21,50.18,23598.39,2648.59,1782.16,3651.64,10390.33,2473.37,2652.3
2025-03-01,16,21.39,21.97,21.43,21.45,21.18,20.86,21.43,12992.43,1379.58,7280.02,1582.32,12334.25,4314.82,7776.26,1195.48,48855.18,3097.31,892.92,1418.33,97.28,640.99,47.79,23397.01,2622.42,1777.08,3400.26,10291.04,2511.4,2794.81
2025-03-01,17,24.40,24.45,24.37,24.54,24.24,23.91,24.59,13142.23,1413.16,7308.42,1560.09,12544.92,4332.4,8021.82,1212.82,49535.86,3358.54,841.24,1599.54,151.79,715.24,50.73,19912.71,2306.41,1562.09,2627.27,8805.52,2100.32,2511.1
2025-03-01,18,50.58,50.50,50.61,50.58,49.35,50.45,50.90,13090.22,1451.08,7214.32,1560.86,12592.85,4149.65,8144.64,1119.51,49323.14,4244.68,923.12,1689.08,447.81,1112.96,71.71,9210.9,1274.96,1041.95,1803.6,3297.29,748.65,1044.45
2025-03-01,19,70.83,70.45,71.95,69.30,61.85,71.45,76.62,12737.61,1501.97,6476.58,1168.5,12658.68,4063.37,8026.27,1069.25,47702.22,6752.57,1354.94,1553.57,1195.2,2419.33,229.53,508.57,87.68,85.73,204.39,60.12,29.24,41.41
2025-03-01,20,40.91,40.83,41.44,40.00,31.16,41.96,42.97,12390.73,1471.93,6708.16,1505.27,12601.92,3980.11,7893.35,1071.08,47622.55,11528.18,2065.99,1705.74,2165.0,4681.4,910.05,3.54,0.0,0.0,0.0,0.15,0.0,3.39
2025-03-01,21,26.68,27.48,26.96,25.79,15.83,28.67,25.88,12050.57,1526.21,7235.15,1548.49,12287.49,3882.35,7694.94,1023.25,47248.45,17155.74,2854.44,1917.15,2528.69,8263.92,1591.54,0.4,0.0,0.0,0.0,0.21,0.0,0.19
2025-03-01,22,23.14,24.08,23.33,22.24,12.83,25.57,21.42,11798.5,1467.2,7249.6,1524.69,12050.92,3761.54,7404.17,1015.06,46271.68,21108.74,3117.17,1896.29,2722.05,11415.83,1957.4,1.01,0.0,0.0,0.0,0.27,0.0,0.74
2025-03-01,23,21.02,22.37,20.92,20.28,11.89,24.13,16.89,11470.63,1428.18,7291.79,1615.76,11803.37,3654.93,7158.54,1044.48,45467.68,23675.6,3371.76,1814.5,2651.19,13632.41,2205.74,0.78,0.0,0.0,0.0,0.34,0.0,0.44
2025-03-01,0,18.33,20.17,17.93,17.73,7.07,22.21,11.64,10962.55,1338.41,7168.75,1465.38,11111.02,3452.36,6681.34,1014.47,43194.29,24313.38,3337.11,1541.46,2570.07,14498.52,2366.22,0.81,0.0,0.0,0.0,0.45,0.0,0.36
2025-03-02,1,22.04,23.35,21.54,21.95,16.09,24.57,16.30,10583.66,1264.45,7256.06,1488.64,10570.67,3249.13,6268.35,909.15,41590.12,24632.73,3359.2,1595.21,2555.63,14768.54,2354.15,0.85,0.0,0.0,0.0,0.47,0.0,0.38
2025-03-02,2,17.74,19.05,17.14,17.81,12.79,20.14,11.57,10241.42,1283.86,7235.36,1417.87,10212.59,3140.85,5958.36,882.66,40372.96,24936.98,3467.62,1985.21,2349.53,14764.9,2369.72,0.88,0.0,0.0,0.0,0.45,0.0,0.43
2025-03-02,3,16.28,17.79,15.62,16.24,9.55,19.32,9.13,10000.56,1248.19,7220.56,1412.61,9911.48,3031.11,5792.2,916.24,39532.94,24192.88,3486.54,1550.24,2260.89,14420.5,2474.71,0.89,0.0,0.0,0.0,0.46,0.0,0.43
2025-03-02,4,16.45,17.98,15.74,16.33,9.48,19.96,8.69,9875.52,1230.77,7176.69,1414.94,9970.95,2938.68,5762.99,935.44,39305.98,23670.46,3307.79,1236.74,2288.71,14459.39,2377.83,0.84,0.0,0.0,0.0,0.45,0.0,0.39
2025-03-02,5,15.80,17.38,15.04,15.78,9.24,19.20,7.81,9850.72,1243.04,7186.83,1418.23,9930.66,2875.95,5618.31,914.23,39037.97,23332.89,3101.12,1295.17,2174.29,14444.02,2318.29,0.89,0.0,0.0,0.0,0.47,0.0,0.42
2025-03-02,6,19.02,20.92,18.03,19.22,10.94,22.68,9.30,9918.1,1248.41,7193.82,1441.99,10044.52,2983.82,5649.78,894.66,39375.1,24020.11,3217.36,1427.07,2030.69,14946.57,2398.42,1.02,0.0,0.0,0.0,0.48,0.0,0.54
2025-03-02,7,21.28,23.72,19.92,21.79,10.53,25.37,8.81,10033.14,1248.09,7283.43,1496.51,10419.59,2971.07,5775.12,921.88,40148.84,24496.42,3060.85,1684.81,2047.7,15242.0,2461.06,8.62,0.0,0.0,0.0,7.78,0.12,0.72
2025-03-02,8,20.07,22.60,18.68,20.65,9.24,24.10,7.35,10093.55,1361.37,7328.36,1506.57,10876.92,2979.41,6011.11,956.08,41113.36,24067.88,2546.94,1670.96,2025.06,15263.1,2561.82,2167.69,173.89,55.52,181.61,1348.48,163.46,244.73
2025-03-02,9,10.33,12.32,9.36,10.62,1.80,13.47,1.03,10626.37,1450.91,7720.87,1585.82,11696.18,3248.57,6425.27,1100.93,43854.92,22070.07,2186.03,1543.75,1811.71,14085.62,2442.96,9528.47,914.79,212.57,1045.42,4131.96,1253.0,1970.73
2025-03-02,10,2.96,4.62,2.57,2.61,-3.03,5.82,-2.78,11051.97,1436.9,7736.54,1591.86,11767.17,3522.51,6840.67,1098.85,45046.47,21659.25,1607.4,2073.87,1754.78,13900.59,2322.61,11940.09,832.92,523.22,1596.57,4782.11,1644.58,2560.69
2025-03-02,11,.85,3.96,.63,.24,-5.90,3.62,-5.30,11417.24,1344.78,7843.96,1511.32,11926.33,3782.76,6820.73,1180.45,45827.57,22323.5,1416.8,2115.62,2147.69,14400.78,2242.61,11963.92,426.43,1068.04,1580.84,5140.86,1416.2,2331.55
2025-03-02,12,.63,3.96,.47,.06,-6.25,2.85,-4.97,11631.96,1421.43,7756.93,1451.57,11790.82,3819.72,6731.35,1144.1,45747.88,22837.66,1484.0,2474.61,2642.61,14038.88,2197.56,11354.69,252.47,1140.98,1489.64,5070.15,1321.1,2080.35
2025-03-02,13,.65,5.09,.56,.10,-6.36,2.26,-5.20,11723.19,1362.58,7609.99,1440.2,11838.11,4015.71,6913.45,1180.8,46084.03,23189.8,1426.98,2936.74,2792.78,13795.14,2238.16,11365.44,371.26,961.84,1522.54,4955.81,1347.84,2206.15
2025-03-02,14,.38,4.15,.21,.13,-6.08,1.37,-4.79,11866.25,1398.67,7467.16,1478.53,12078.65,4229.36,7194.96,1256.76,46970.34,22928.79,1370.0,3068.0,2836.29,13432.7,2221.8,12500.13,515.51,1172.19,1810.01,5183.23,1475.06,2344.13
2025-03-02,15,.47,4.06,.20,.50,-5.51,.93,-4.70,12003.21,1320.73,7478.13,1508.05,12335.21,4326.36,7496.16,1345.89,47813.75,22772.01,1042.85,3297.43,2933.34,13204.37,2294.02,13383.3,877.15,1248.64,2026.63,5522.47,1559.48,2148.93
2025-03-02,16,.89,4.33,.56,1.00,-5.06,1.33,-4.40,12121.85,1382.0,7205.67,1530.28,12407.38,4398.18,7774.54,1469.85,48289.76,22928.64,896.72,3492.17,2977.24,13296.71,2265.8,13286.79,1125.36,1385.88,1667.39,5741.44,1459.63,1907.09
2025-03-02,17,11.13,16.63,10.09,11.95,-.28,11.76,.00,12005.98,1407.2,7235.13,1564.61,12643.22,4342.19,7970.65,1301.58,48470.57,22937.04,906.84,3480.84,2972.87,13549.96,2026.53,11395.89,1283.62,1390.5,1699.82,4257.78,1517.04,1247.13
2025-03-02,18,24.74,26.50,23.48,26.54,16.76,23.57,17.34,11997.53,1511.59,7119.45,1524.64,12935.48,4318.86,8156.27,1205.71,48769.52,21619.05,951.43,3507.55,2823.46,12491.09,1845.52,5811.93,957.65,903.87,1874.4,1012.45,777.02,286.54
2025-03-02,19,41.23,41.88,41.04,42.00,39.14,39.04,41.24,12120.97,1473.77,7108.25,1529.58,13008.27,4287.56,8179.51,1094.13,48802.04,16878.39,976.39,3309.45,2555.19,8525.11,1512.25,564.74,89.49,99.15,278.93,44.28,41.46,11.43
2025-03-02,20,49.17,50.00,48.93,50.05,47.53,46.77,48.90,12227.34,1503.79,6735.72,1506.66,13024.67,4332.55,8343.35,1134.42,48808.5,15262.49,1056.24,2952.56,2507.0,7435.55,1311.14,0.4,0.0,0.0,0.0,0.26,0.0,0.14
2025-03-02,21,39.46,40.45,39.27,39.81,36.98,38.85,37.97,12086.45,1508.97,6662.97,1493.28,12684.08,4154.13,8111.45,1137.42,47838.74,15771.36,1383.49,2737.22,2428.81,7684.11,1537.73,0.43,0.0,0.0,0.0,0.28,0.0,0.15
2025-03-02,22,34.59,35.52,34.49,34.80,31.88,34.13,33.51,11843.84,1463.88,6739.03,1284.29,12282.15,4031.63,7832.98,1322.41,46800.19,16547.07,1471.79,2806.07,2326.92,8040.13,1902.16,0.43,0.0,0.0,0.0,0.28,0.0,0.15
2025-03-02,23,33.18,33.83,33.10,33.45,31.48,32.54,32.59,11367.33,1372.54,6950.65,1441.7,11467.43,3948.25,7299.66,1311.17,45158.72,16985.22,1446.4,2907.76,2384.47,8104.09,2142.5,0.52,0.0,0.0,0.0,0.38,0.0,0.14
2025-03-02,0,27.73,28.25,27.69,27.96,26.23,27.07,27.48,10882.43,1342.85,6940.49,1355.73,10778.96,3694.92,6811.99,1227.19,43034.57,16975.02,1407.95,2809.91,2480.62,8011.96,2264.58,0.62,0.0,0.0,0.0,0.44,0.0,0.18
2025-03-03,1,32.14,32.15,32.15,32.64,33.17,30.39,33.40,10752.92,1265.3,6894.23,1331.11,10629.82,3529.33,6735.33,1090.58,42228.63,17115.82,1370.05,2720.68,2564.65,8307.22,2153.22,0.57,0.0,0.0,0.0,0.42,0.0,0.15
2025-03-03,2,29.99,30.10,30.00,30.42,30.69,28.53,30.96,10613.2,1218.49,6834.4,1290.12,9953.82,3342.1,6289.3,1047.57,40589.0,16079.79,1271.02,2385.33,2388.01,8190.93,1844.5,0.57,0.0,0.0,0.0,0.42,0.0,0.15
2025-03-03,3,27.81,27.88,27.84,28.07,28.30,26.82,28.59,10216.98,1348.36,6727.32,1295.48,9856.97,3325.19,5968.41,998.33,39737.02,15514.45,1354.73,1933.0,2125.4,8083.39,2017.93,0.62,0.0,0.0,0.0,0.47,0.0,0.15
2025-03-03,4,32.14,32.28,32.21,32.17,32.29,31.88,32.50,10343.59,1331.19,6937.79,1297.49,9855.58,3191.16,5908.05,913.42,39778.26,16620.94,1802.95,1989.49,1698.15,9032.62,2097.73,0.64,0.0,0.0,0.0,0.48,0.0,0.16
2025-03-03,5,36.02,36.17,36.12,35.81,35.78,36.57,35.92,10415.66,1254.62,7209.89,1340.43,9909.97,3064.09,6051.46,832.91,40079.02,17354.42,2116.87,1799.23,1390.02,9978.55,2069.75,0.64,0.0,0.0,0.0,0.49,0.0,0.15
2025-03-03,6,45.43,45.68,45.51,45.26,45.06,46.05,45.06,10812.91,1309.44,7219.71,1440.47,10548.16,3231.13,6306.37,931.83,41800.02,16960.54,1983.65,1461.7,1286.36,10183.72,2045.11,0.66,0.0,0.0,0.0,0.49,0.0,0.17
2025-03-03,7,37.87,38.30,37.84,37.66,36.89,38.89,36.52,11415.18,1452.24,7108.12,1510.46,11876.04,3485.7,6894.39,1062.32,44804.46,18120.58,2031.17,1344.6,1398.95,11321.96,2023.9,1.8,0.02,0.0,0.0,1.06,0.05,0.67
2025-03-03,8,41.27,41.63,41.20,41.13,40.44,42.05,40.00,11681.38,1602.52,7015.23,1541.13,12557.12,3568.56,7194.2,1105.35,46265.47,20285.94,2105.78,1536.46,1533.69,13117.02,1992.99,920.69,168.27,70.5,191.17,324.93,107.99,57.83
2025-03-03,9,25.42,25.52,25.32,25.54,25.09,25.41,24.80,11969.45,1587.43,7446.13,1639.97,12996.29,3565.57,7338.38,1210.61,47753.83,20853.71,2322.68,1809.24,1724.18,12971.57,2026.04,5581.39,994.7,564.02,1873.45,1620.26,317.76,211.2
2025-03-03,10,21.45,22.34,21.13,21.83,19.82,21.34,19.02,12257.75,1586.12,7809.81,1614.48,13383.8,3776.83,7534.38,1198.19,49161.35,20766.29,1385.99,2742.18,2222.45,12543.42,1872.25,9541.75,1150.7,1287.26,3165.92,3050.62,481.81,405.44
2025-03-03,11,21.99,23.92,21.10,23.22,18.41,21.22,16.02,12602.3,1595.54,7769.01,1644.16,13552.53,3967.75,7658.71,1160.97,49950.97,21624.29,1582.12,3274.73,2365.22,12471.44,1930.78,10856.94,1248.19,1421.3,3030.29,3998.05,593.49,565.62
2025-03-03,12,18.58,22.90,16.91,20.41,8.64,18.65,5.68,13183.77,1640.12,7728.43,1645.0,13617.32,3936.72,7819.93,1256.66,50827.95,22619.28,1999.29,3475.08,2507.29,12669.6,1968.02,11130.55,1253.36,1418.41,2264.04,4568.03,708.42,918.29
2025-03-03,13,17.41,23.44,15.52,19.40,2.88,17.69,1.55,13560.97,1614.11,7619.77,1636.62,13507.63,4052.28,7967.2,1207.27,51165.86,23529.27,2246.19,3474.12,2658.58,13043.52,2106.86,10832.58,713.35,1300.45,1996.61,4897.4,793.51,1131.26
2025-03-03,14,18.21,25.06,16.02,20.56,.72,18.37,.11,13664.15,1600.18,7610.05,1730.54,13463.87,4198.1,8139.74,1199.55,51606.18,24758.67,2556.97,3529.57,2778.44,13798.76,2094.93,9864.35,468.64,1006.54,1528.85,4814.82,748.58,1296.92
2025-03-03,15,17.99,25.42,15.71,20.45,-1.43,18.10,-1.12,13762.15,1649.86,7397.55,1713.25,13430.45,4217.09,8187.62,1295.02,51652.99,25485.94,2581.97,3599.73,2789.51,14437.48,2077.25,8279.13,313.69,786.85,1005.67,4311.62,671.55,1189.75
2025-03-03,16,18.66,28.03,16.76,20.41,-.30,19.20,-.60,13701.27,1578.2,7602.42,1638.77,13267.75,4298.18,8195.23,1172.32,51454.14,25518.26,2418.0,3667.09,2897.35,14502.71,2033.11,6071.17,419.93,502.76,1284.62,2456.06,658.29,749.51
2025-03-03,17,20.63,31.64,19.11,21.75,.57,21.36,1.70,13883.18,1735.71,7749.74,1661.24,13625.76,4386.74,8423.71,1189.13,52655.21,26051.96,2427.13,3625.34,3012.48,14784.45,2202.56,4418.97,366.45,337.54,1296.35,1301.3,647.75,469.58
2025-03-03,18,30.99,41.77,29.43,32.11,10.43,31.95,11.91,13996.34,1770.58,7715.57,1640.37,13742.97,4494.53,8507.86,1113.01,52981.22,26883.67,2475.42,3671.18,3018.26,15358.09,2360.72,2041.92,333.26,195.5,451.82,480.87,406.1,174.37
2025-03-03,19,38.09,43.31,36.06,41.01,19.49,35.56,24.35,13825.83,1758.05,7579.26,1648.29,14006.74,4442.44,8574.84,1147.31,52982.75,27429.96,2707.07,3701.17,2982.63,15631.63,2407.46,153.52,18.81,28.29,54.46,12.81,31.87,7.28
2025-03-03,20,33.48,38.40,31.16,36.53,14.01,31.97,17.74,13610.19,1727.87,7618.09,1665.45,14189.28,4514.14,8680.86,1165.71,53171.6,28074.1,3112.92,3725.22,3010.25,15795.95,2429.76,0.68,0.0,0.0,0.0,0.3,0.0,0.38
2025-03-03,21,29.28,34.42,26.58,32.62,6.96,28.44,10.83,13457.39,1707.69,7648.2,1640.7,13900.73,4423.76,8578.86,1198.63,52555.95,28264.17,2982.7,3715.95,3039.55,16004.22,2521.75,0.66,0.0,0.0,0.0,0.32,0.0,0.34
2025-03-03,22,23.24,27.60,20.76,26.26,3.79,22.77,6.42,13145.79,1790.53,7599.82,1583.28,13397.47,4254.84,8269.31,1213.83,51254.86,28131.72,3162.14,3603.16,3030.74,15612.77,2722.91,0.73,0.0,0.0,0.0,0.32,0.0,0.41
2025-03-03,23,23.25,26.46,20.73,26.24,4.94,23.33,6.89,12584.12,1593.0,7414.24,1513.76,12519.03,3995.83,7761.9,1164.23,48546.1,27909.74,3384.3,3582.19,3040.99,15315.2,2587.06,0.81,0.0,0.0,0.0,0.38,0.0,0.43
2025-03-03,0,25.75,28.81,23.30,28.98,8.98,24.63,10.79,11960.5,1420.59,7412.42,1465.31,11758.21,3902.61,7218.15,1017.56,46155.35,26824.52,3226.27,3571.53,2965.56,14649.39,2411.77,0.86,0.0,0.0,0.0,0.43,0.0,0.43
2025-03-04,1,31.12,33.75,29.69,33.52,19.65,28.33,23.14,11587.15,1327.49,7292.11,1413.51,11202.57,3704.78,6774.9,942.36,44244.87,25858.5,3253.49,3408.68,2964.54,13776.82,2454.97,0.9,0.0,0.0,0.0,0.43,0.0,0.47
2025-03-04,2,21.85,24.90,20.35,23.97,10.58,20.42,12.11,11295.41,1316.99,7217.27,1454.17,10775.58,3642.6,6517.56,937.7,43157.29,26090.81,3500.32,3295.23,2956.34,14290.52,2048.4,0.84,0.0,0.0,0.0,0.43,0.0,0.41
